,Comment Text,Likes,Replies,Translation,Offensive?
2098,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 frrrrrrrrrrrrrrr,0,0,False,False
2099,nijeke niye nije vab mare😂,0,0,True,False
2100,🔥,0,0,False,False
2101,Tui Prothom ow banc..d cila Akhon ow acho chutiya,0,0,True,False
2102,স্বৈরশাসকের দোসর তুমি এবং সাথে তোমার আফ্রিদি ব্রাদারও। ভুলি নি আমরা।,0,0,True,False
2103,🙌❤️,0,0,False,False
2104,Mashallah,0,0,False,False
2105,👏,0,0,False,False
2106,❤️🔥🔥,2,0,False,False
2107,Bro is following got rejected trend,0,0,False,False
2108,One of the craziest transformation 🔥,0,0,False,False
2109,❤️,0,0,False,False
2110,Nah that's good tho,1,0,False,False
2111,👏😂😂,0,0,False,False
2112,We miss bhotka rafsan😭,1,0,False,False
2113,Aww💋,0,0,False,False
2114,Bro your videos are amazing ❤️🔥,2,0,False,False
2115,You have done a great job bruh 🙌,0,0,False,False
2116,🙌❤️,0,0,False,False
2117,Motabhai to Chotobhai,1,0,False,False
2118,Hormone,0,0,False,False
2119,W,0,0,False,False
2120,Idol👏,0,0,False,False
2121,Botka,0,0,False,False
2122,🔥,0,0,False,False
2123,,0,0,False,False
2124,ato shundor hoye gese 🙏🐣amar glowup Kobe hobe eirokom 🐣,0,0,True,False
2125,Till past to now bros handsome forever,1,0,False,False
2126,Nah it's over,0,0,False,False
2127,👏😮😂,0,0,False,False
2128,helicopter scene is so iconic 🐣😭,0,0,False,False
2129,@zabir_abdullah1 2nd clip cautche creamin twin.,2,0,False,False
2130,"I don't condone body shaming, but if somebody bodyshamed me.... the biggest revenge would be grinding it hard in ways...  more",2,0,False,False
2131,Chotobhai boro hoye jacche 😢,1,0,True,False
2132,I want this type of change 🥹,0,0,False,False
2133,Brub tmi tokhon o cute chila akn o acho🫶🖤,0,0,True,False
2134,🙌🔥,0,0,False,False
2135,That lbs hits different today. ✨,1,0,False,False
2136,Inspo 🔥,0,0,False,False
2137,👏👏,0,0,False,False
2138,Aww how cutee🥹🎀😭,0,0,False,False
2139,I fear my graduation hat won't fit me either,0,0,False,False
2140,That kind of motivation i need💥,0,0,False,False
2141,Burger to sandwich 🔥,1,0,False,False
2142,Buhhh,0,0,False,False
2143,Kintu mota hobo kivabe 🙂,0,0,True,False
2144,,0,0,False,False
2145,Hyy ctw🙌,0,0,False,False
2146,I think you are one of the most handsome men in Bangladesh 🙌💯💥,0,0,False,False
2147,It's the guy from potata ad,0,0,False,False
2148,Big fan of,0,0,False,False
2149,Glow up ❌ oil up ✅,0,0,False,False
2150,Nigga,0,0,False,False
2151,Thank you for inspiration again,0,0,False,False
2152,"Broh, I've been watching your videos since the beginning. Whenever I used to watch your videos in TV with my family, my...  more",1,0,False,False
2153,bro dropped the hardest transformation ever!🔥,0,0,False,False
2154,Wow,0,0,False,False
2155,5 times?,0,0,False,False
2156,Night chnge hogaya👏,0,0,False,False
2157,The sound like the the transformation💢🤑,0,0,False,False
2158,🔥❤️,0,0,False,False
2159,"My Nanu,ma,and bhai watch u EVERY day,it's getting fr annoying but keep doing what u love and have fun💗🇧🇩",0,0,False,False
2160,Nothing can beat Him and his iconic helicopter clip--😔☝🏻,0,0,False,False
2161,din e 5 bela bhat kemne khai ekjon lok😭😭,2,0,True,False
2162,🤡🤡,0,0,False,False
2163,that is literally the worst transformation edit i've ever seen,0,0,False,False
2164,❤️❤️,0,0,False,False
2165,Love you ❤️😘,0,0,False,False
2166,মোটা মোটাই যতোয় না চিকন হয় 🤣🤣,0,0,True,False
2167,😭❤️‍🔥,1,0,False,False
2168,,1,0,False,False
2169,Verified  Gang------>,0,0,False,False
2170,Blu power 😆😆,0,0,False,False
2171,Brooo thats grow up was epic 🔥 mashallah,0,0,False,False
2172,He had a great glow up that's fs,0,0,False,False
2173,Helicopter shot was unreal 🔥,0,0,False,False
2174,Bro's day by day 📈🔥💓,0,0,False,False
2175,Bro turned from Choto Bhai to Boro Bhai,0,0,False,False
2176,Go aheah bro....,0,0,False,False
2177,WE GOT RAFSAN DOING THIS TREND BEFORE GTA 6😭,2,0,False,False
2178,❤️❤️,0,0,False,False
2179,What a change 😮,0,0,False,False
2180,MrPoshu,0,0,False,False
2181,It's so sweet of rafsan to like and reply to everybody's comment in the comment section i love how humble he is even...  more,0,0,False,False
2182,😍😍😍😍😍,0,0,False,False
2183,❤️❤️🔥,1,0,False,False
2184,Vai amare ekta suggesiin den,0,0,True,False
2185,🦍➡️✊💦➡️🦘,0,0,False,False
2186,But the past chotobhai is so cute🤌💕,0,0,False,False
2187,🔥🔥,0,0,False,False
2188,Slayyyy,0,0,False,False
2189,Weed power bro,0,0,False,False
2190,Brooo I am inspired by you mashaallah,0,0,False,False
2191,It restored my faith😭,0,0,False,False
2192,Fav Bangladeshi content creator fr 🙌😭,2,0,False,False
2193,Can you share the journey of those 4 months?,0,0,False,False
2194,😭,0,0,False,False
2195,Can you please share your transformation!,0,0,False,False
2196,👏🔥,0,0,False,False
2197,Still you couldn't change your fashion senses,0,0,False,False
2198,Vai looking Majestic🤚🤩,0,0,False,False
2199,🔥,0,0,False,False
2200,,0,0,False,False
2201,👏🔥,0,0,False,False
2202,Shei EKTA weight loss korso bhai🙌,1,0,False,False
2203,money matters,1,0,False,False
2204,"""From struggle to success—truly inspiring!""",1,0,False,False
2205,kemne cikon hoilen,1,0,True,False
2206,Still a vushku 🫄🏻,1,0,False,False
2207,@lathhi_gg_ motivation lele,1,0,False,False
2208,"Bless you, bhai 🙌🏼",1,0,False,False
2209,255lb 💔,1,0,False,False
2210,W glowup,3,0,False,False
2211,Mahhhh bro❤️🔥🔥,1,0,False,False
2212,Should more glow up,1,0,False,False
2213,রাফসান the chudirvai,1,0,True,False
2214,❤️❤️❤️,1,0,False,False
2215,duitai to same bhai...change pailam na:)..rafsan rafsan e theke gelo:),1,0,True,False
2216,Wow,1,0,False,False
2217,Damn inspiration for a glow up 💪🏿,1,0,False,True
2218,The transition no one expected but were blown away afterwards,2,0,False,False
2219,Bro still somehow managed to pull someone like sunehra,1,0,False,False
2220,😍❤️,1,0,False,False
2221,🙌 best glow up,1,0,False,False
2222,I'm watching you from that 255lbs in 2017 to till now. And I'm proud to be a fan of your. Big W 🔥🙌,1,0,False,False
2223,This is called glow up!! 🔥,1,0,False,False
2224,❤️,1,0,False,False
2225,"Bro, the helicopter pic was cool",1,0,False,False
2226,"My whole family likes u bruh ❤️🫶, keep up grinding 🔥",1,0,False,False
2227,2nd clip justtttt bosssss🔥🔥🔥👏,1,0,False,False
2228,Ma sha Allah 🎀,1,0,False,False
2229,Agun boro bhai agun 🔥🔥,1,0,False,False
2230,Broo now I have a crush on you 🌚💋🎀🌸✨,1,0,False,False
2231,Abs reveal when?,2,0,False,False
2232,Shei akta comeback chilo oi time er 🔥🔥,1,0,True,False
2233,You're the best rafsan 😭🙌🏼,1,0,False,False
2234,Who tf eats rice 5 times a day?,2,0,False,False
2235,But how?,1,0,False,False
2236,Please share your diet plan & everything what u did for lose weight,1,0,False,False
2237,What motivated you bro 🙌 im trying so hard but it seems impossible 😭 im not changing i haven't reduced not even 1 kg,2,0,False,False
2238,"define ""glow up""",2,0,False,False
2239,Bro his glow up...🔥,1,0,False,False
2240,Crazy bhaiya,1,0,False,False
2241,How is this possible?,1,0,False,False
2242,Yo where's the change? Got more potential 🙌,1,0,False,False
2243,PURAI W BOI,2,0,False,False
2244,Bal erupore Sobai Nayok,1,0,True,False
2245,Damn😍,0,0,False,True
2246,My favourite ❤️,0,0,False,False
2247,His hunger made him food blogger/,0,0,False,False
2248,🤍🤍,0,0,False,False
2249,Damnn😭😭~,0,0,False,True
2250,So incredible 🔥.Mashaallah bro. Big fan❤️‍🩹,0,0,False,False
2251,I wish I had this type of glow up 😢,0,0,False,False
2252,Your transformation is incredibly beautiful....  more,0,0,False,False
2253,Bro that japanese guy is former Yakuza member🤯🤯🥶,0,0,False,False
2254,Vai,0,0,False,False
2255,Josss,0,0,False,False
2256,Verified  Brooo motivated 😭,0,0,False,False
2257,Apnaka dekhla bujah Jai koto kosto korcen,0,0,True,False
2258,😍,0,0,False,False
2259,,1,0,False,False
2260,Bokchod,0,0,False,False
2261,❤️❤️❤️,0,0,False,False
2262,That's crazy bruhhh obsessed!!😭,0,0,False,False
2263,Just hold on 🤍🙌,0,0,False,False
2264,amio korbo kamnay??,0,0,True,False
2265,👏🔥,0,0,False,False
2266,Our goat 🐐🐐🐐,0,0,False,False
2267,Better than others who are spreading hate comments 💅🏼💅🏼,1,0,False,False
2268,"You deserve me as your follower, my bruh.",0,0,False,False
2269,great inspo dear,0,0,False,False
2270,Still You look like a honuman,0,0,False,False
2271,Still You look like a honuman,0,0,False,False
2272,What a change!! Ma Sha Allah 🤍✨,0,0,False,False
2273,Best glow up everrr👏,1,0,False,False
2274,"Vua drink company er khobor ki, bondho hie gese naki",0,0,True,False
2275,Best glow bro..mashallah😍,0,0,False,False
2276,@aa_siam0 try kor...,0,0,False,False
2277,What a transformation broo 🔥,0,0,False,False
2278,❤️,0,0,False,False
2279,Ibs thackla sukai,0,0,False,False
2280,Nice 😍🔥,0,0,False,False
2281,Bro ☠️,0,0,False,False
2282,MashAllah brother,0,0,False,False
2283,Kemne chikon hobo bhaiya?,1,0,True,False
2284,ekta magir put. Andolner time e koo cilo besar put e,0,0,False,True
2285,Kemon maiya chan bhai,0,0,False,False
2286,Best transformation ever ! ✨,0,0,False,False
2287,BEST GLOW UP EVERRR🔥,1,0,False,False
2288,Define handsome: 🫵,0,0,False,False
2289,❤️,0,0,False,False
2290,Inspired by @saraalikhan95,0,0,False,False
2291,😢,0,0,False,False
2292,@thechotobhai 🙌🔥,0,0,False,False
2293,cigarette khawor video dila na 😢🔥,0,0,False,False
2294,🔥👏,0,0,False,False
2295,Bro cooked I'm shocked:o,0,0,False,False
2296,My mom likes you.,1,0,False,False
2297,👏,0,0,False,False
2298,Baki sob parbo but lomba hobo kemne 😭🙏🏻,0,0,True,False
2299,❤️❤️❤️,0,0,False,False
2300,Chotobhai 💀,0,0,False,False
2301,Transition from Bokcod to Reviewcod 🙂,1,0,False,False
2302,Sobai tahole Blu Ke support koro.,0,0,True,False
2303,😍🔥🙌,0,0,False,False
2304,"Still you're choto bhai, that's why we love you",1,0,False,False
2305,🙌,0,0,False,False
2306,Choto bhai ❌ ...  more,0,0,False,False
2307,Bhai apnare to chinai jay na😭,0,0,False,False
2308,That's called glow up,0,0,False,False
2309,You deserve it bro🔥,0,0,False,False
2310,🔥🔥🔥,0,0,False,False
2311,Rule: if u can change ur mind. U can change ur way of life 👏,0,0,False,False
2312,💪🫵❤️,0,0,False,False
2313,❤️❤️,0,0,False,False
2314,Biggest glow up..🙌,0,0,False,False
2315,Choto bhai rocks,0,0,False,False
2316,That one helicopter clip damnnn🤌🏻🖤,1,0,False,True
2317,Vaia big fann,0,0,False,False
2318,Good job 👏,0,0,False,False
2319,🙌,0,0,False,False
2320,Change,0,0,False,False
2321,@thechotobhai that is crazy🫡,0,0,False,False
2322,42 sec 42 likes🔥,0,0,False,False
2323,Shakhawat Yt,0,0,False,False
2324,Did you go to gym or just diet ?,1,0,False,False
2325,🔥,1,0,False,False
2326,appreciate itttttttttttttttttt brohhhhhhhhhhhh🙌🔥,0,0,False,False
2327,Loll man,0,0,False,False
2328,😭✨✨,0,0,False,False
2329,Choto on fire🔥,0,0,False,False
2330,🔥🔥,0,0,False,False
2331,Choto Bhai Motivated from...Ripon Mia 🔥🔥👏,0,0,False,False
2332,Power of money 🤑💰,0,0,False,False
2333,হাতি থেকে জিরাফ হয়ে গেছে...!😃,1,0,True,False
2334,Bro eating rice 5 times a day huge bro 🙄,0,0,False,False
2335,😂😂,0,0,False,False
2336,Bro slayed,2,0,False,False
2337,,0,0,False,False
2338,Tbh 2021 22 & 2023 er look valo chilo,0,0,False,False
2339,Bro Just lost some weight. Nothing else.that's not transformation bro,1,0,False,False
2340,@thechotobhai ami o tomar moto ehon just 58 kg,0,0,False,False
2341,always embarrassing photos but proud of you,0,0,False,False
2342,Rafsan aunty tomake kobe biye dibe ? 🤓,2,0,True,False
2343,Did u get bullied back in school ),2,0,False,False
2344,This is how I have to change too 🙂,1,0,False,False
2345,lbs 🦅🦅🦅🦅🦅Freeeeedooomm Units raaahhhh,2,0,False,False
2346,,1,0,False,False
2347,Need the plan,0,0,False,False
2348,He's 6'2 btw,1,0,False,False
2349,Note :- if you gain double chin your f**ked,0,0,False,False
2350,BD’s Future 🔥❤️,0,0,False,False
2351,W,0,0,False,False
2352,share your diet routine or whatever you did !!!😭😭,0,0,False,False
2353,👏👏,3,0,False,False
2354,Bro you are amazing 🫶,1,0,False,False
2355,"Before 🤡, Now 🤡",0,0,False,False
2356,🔥🙌🔥🙌🔥🔥🙌👏👏🙌,0,0,False,False
2357,Why no video coming on YouTube?,0,0,False,False
2358,Nah bro get a sharp jaw,0,0,False,False
2359,That one of ur video i like the most,0,0,False,False
2360,Bro transforms FROM হাতি to Gay,1,0,False,False
2361,Hey bro ke obasta,0,0,False,False
2362,Onk boro comeback 👏🔥,0,0,False,False
2363,@mehedi_hasan_naheed mamu motivation 🌚,1,0,False,False
2364,,0,0,False,False
2365,🔥🔥,0,0,False,False
2366,Ai beda ato muta asilo...Lahaula ualakuata ellabilah🙂,1,0,False,False
2367,We got rafshan's transformation before gta 6,0,0,False,False
2368,Awwww😭🛐🎀,0,0,False,False
2369,❤️,0,0,False,False
2370,Love you bruhh🎀,0,0,False,False
2371,"Man, need a diet routine!!!!",1,0,False,False
2372,Unc locked in way before we did😭,0,0,False,False
2373,Comeback🙌,0,0,False,False
2374,bro who are you? coto vai ❤️,0,0,False,False
2375,joss bro,3,0,False,False
2376,👏,0,0,False,False
2377,🔥❤️,0,0,False,False
2378,❤️❤️,0,0,False,False
2379,😉,0,0,False,False
2380,Og brother🔥🔥,2,0,False,False
2381,Amazing work! 🔥,0,0,False,False
2382,Bhai ami chele hye crush kheye gelam 🫦,0,0,True,False
2383,🔥❤️,0,0,False,False
2384,Big change bro 🥰,0,0,False,False
2385,Totally mind-boggling 🖤🫶,0,0,False,False
2386,,0,0,False,False
2387,10/10,0,0,False,False
2388,Broo 🔥,0,0,False,False
2389,🔥🙌,0,0,False,False
2390,Joss bro🔥,0,0,False,False
2391,👏👏,0,0,False,False
2392,Relation e thaka somoy × Break up er por 💀,1,0,True,False
2393,,1,0,False,False
2394,❤️❤️❤️,0,0,False,False
2395,😍😍😍,0,0,False,False
2396,😍😍😍😍,0,0,False,False
2397,😍😍😍,0,0,False,False
2398,🔥🔥🔥🔥,0,0,False,False
2399,🔥🔥🔥,0,0,False,False
2400,🔥🔥🔥🔥,0,0,False,False
2401,🔥🔥🔥,0,0,False,False
2402,❤️🙌,0,0,False,False
2403,W Transformation 🔥,0,0,False,False
2404,Verified  ❤️brother,1,0,False,False
2405,🔥🔥🔥,0,0,False,False
2406,Etai Bastob ✅,0,0,True,False
2407,What a transformation Bro ❤️🔥,0,0,False,False
2408,❤️🙌🙌,0,0,False,False
2409,Give us some suggestion! How can be such hot! 😶‍🌫️,0,0,False,False
2410,Glow up ❤️🙌🔥,0,0,False,False
2411,👏,0,0,False,False
2412,Bro 💜💜💜,0,0,False,False
2413,Ai generated body 🙌,0,0,False,False
2414,👏,0,0,False,False
2415,Bro ur on fire🔥🙌,0,0,False,False
2416,Amazing vaiya 😍,0,0,False,False
2417,An inspiration,0,0,False,False
2418,Ma sha allah 🤍,0,0,False,False
2419,This is dedication 👏👏,0,0,False,False
2420,Agun🔥,1,0,False,False
2421,But you're still studying in iub how u complete graduation??,0,0,False,False
2422,Verified  May lord bless you bro ❤️,0,0,False,False
2423,Bro was rich since he was kid,0,0,False,False
2424,Same same but different 😫,0,0,False,False
2425,❤️❤️,0,0,False,False
2426,🔥🔥,0,0,False,False
2427,Ayman sadik bhai er motho tumaro ekta exercise guideline chai. Kivabe tumi maintain korecho,0,0,True,False
2428,Diet chart plz,0,0,False,False
2429,❤️,0,0,False,False
2430,Proud of u bro 😭👏,0,0,False,False
2431,@thechotobhai 🔥bhai jaan,1,0,False,False
2432,Love You Bro🖤🖤 Please give Reply,0,0,False,False
2433,Bro and tawhid afridi ki same batch..?,1,0,False,False
2434,Vai tmi allways tmr helicopter er clip ta kn lagaw sob edit er moddhe 🙌,1,0,True,False
2435,❤️,1,0,False,False
2436,with Yakuza gangster magomi Hashimoto 😱💀,1,0,False,False
2437,Biye kotha kobe bhai….,1,0,True,False
2438,bro made his own edit,1,0,False,False
2439,Bro is cooking 🔥,2,0,False,False
2440,Bro lowkey mogs me🙏,1,0,False,False
2441,🔥🔥🔥,1,0,False,False
2442,"Bro,, Just outstanding 🫡👏",1,0,False,False
2443,🔥,1,0,False,False
2444,"When it comes to YouTube,rafsan Bhai my go-to. Their content never disappoints❤️",2,0,False,False
2445,Legend,1,0,False,False
2446,Bro your 1st weight loss vid helped me through my journey a couple of years ago! I'm grateful to you for that! I was...  more,4,0,False,False
2447,Heyyyyooo ❤️🔥,1,0,False,False
2448,❤️,1,0,False,False
2449,Verified  Hae apnake dekhei inspire hoye jdi ektu mota theke chikon hoite pari❤️,2,0,True,False
2450,Nice man ❤️,1,0,False,False
2451,feels like im motivated 🙌,2,0,False,False
2452,Sheii,2,0,False,False
2453,WE ARE WAITING FOR THE JAWLINE AND ABS @thechotobhai,1,0,False,False
2454,Mashallah bro😫🫶,1,0,False,False
2455,Next Harry potter 😍😗,1,0,False,False
2456,❤️🔥,1,0,False,False
2457,❤️,1,0,False,False
2458,❤️🔥,1,0,False,False
2459,❤️❤️,2,0,False,False
2460,Share your routine diet plan with us,1,0,False,False
2461,Choto bhai boro hoye jacche🙌❤️,1,0,True,False
2462,❤️,1,0,False,False
2463,Die for u to Cry for me🙌,1,0,False,False
2464,Insane 🔥,1,0,False,False
2465,I really Love This Boy😭😭 Gorgeous S...  more,2,0,False,False
2466,,1,0,False,False
2467,Bhai how did u do it,1,0,False,False
2468,😍😍😍😍😍,1,0,False,False
2469,Drop the diet chart and exercise routine,1,0,False,False
2470,Dayum bro 🔥,2,0,False,False
2471,❤️❤️,1,0,False,False
2472,❤️❤️,1,0,False,False
2473,Don’t lie. You are the Hrithik Roshan from kabhi khushi kabhi gham 😂,1,0,False,False
2474,Botka rasfan was cute ☠️,0,0,False,False
2475,Love you bro🔥,3,0,False,False
2476,Bro on fire 🔥,2,0,False,False
2477,Ghumaite jan...,0,0,True,False
2478,Awww what a change broohhhh.... Literally surprising !!,1,0,False,False
2479,Tips please,1,0,False,False
2480,Best,1,0,False,False
2481,get a permanent and good hairstyle when?😭🙏,3,0,False,False
2482,❤️,1,0,False,False
2483,Best transformation ever fr,1,0,False,False
2484,choto vai Gym ee aaaai!🔥,1,0,False,False
2485,Ekn Bhai weight gain korar Tips den.. 🥲,1,0,True,False
2486,Cool bhaiya 🔥😍❤️,1,0,False,False
2487,❤️❤️,1,0,False,False
2488,🔥🔥🔥🔥🔥,1,0,False,False
2489,🔥,1,0,False,False
2490,❤️❤️❤️❤️,1,0,False,False
2491,❤️🙌🔥,1,0,False,False
2492,Plz tell me how can i reduce my weight ? I also want a transformation like you.,1,0,False,False
2493,"Mashallah bro , proud of you ❤️💫",1,0,False,False
2494,Bro 🗿 Music 🗿 Bro's Content 🗿,45,0,False,False
2495,"Brother you can tell me your diet plan routine, because I and your body are the same, you are fit but I need to do so,...  more",1,0,False,False
2496,Handsome chotobhai 💗,1,0,False,False
2497,🔥🔥🔥,1,0,False,False
2498,😍😍😍,0,0,False,False
2499,❤️❤️❤️,1,0,False,False
2500,❤️‍🔥❤️‍🔥❤️‍🔥,1,0,False,False
2501,Wtf is lbs. Stop this wannabe American bullshit,1,0,False,True
2502,Amazing Transformation bruh🔥🔥🔥,2,0,False,False
2503,Dayumm thats a really crazy transformation✨️🙌,1,0,False,False
2504,🙌🙌🙌🔥,1,0,False,False
2505,Amazing!🙌,1,0,False,False
2506,My most favourite content creator in Bangladesh. You are our national pride 🩶,2,0,False,False
2507,Man❤️🙌🏼,3,0,False,False
2508,Transition like this🤌🏼🔥,1,0,False,False
2509,ATEE MASHALLAH😭💐,3,0,False,False
2510,The best transition! We're so proud of you. Especially your teacher from University way before. My aunt was your teacher...  more,3,0,False,False
2511,Give us tips 😢,1,0,False,False
2512,Most Coolest content creator of Bangladesh ✨💖,2,0,False,False
2513,😍,1,0,False,False
2514,Damn! How’s is it possible? You followed keto diet?,1,0,False,True
2515,Bhai akta jinish bhujlam na son thik asa Tumi ato forsha hoiso kiivabe,1,0,True,False
2516,No packs,1,0,False,False
2517,its all over the screen now..,5,0,False,False
2518,🙌🔥,1,0,False,False
2519,Porai agon brother 🔥🔥🔥🔥🔥,1,0,False,False
2520,W man ❤️,1,0,False,False
2521,Orre vai 😯,1,0,False,False
2522,Did you switch from food vlogging to travel vlogging?,1,0,False,False
2523,Smash,2,0,False,False
2524,Cooking😈,2,0,False,False
2525,So inspiring 👏,1,0,False,False
2526,🙌🙌🙌🙌🙌🙌,1,0,False,False
2527,The room of Scholastica in the 3rd pic hits different for those who know🔥,5,0,False,False
2528,Aiub graduate?,1,0,False,False
2529,"Mas Allah bhai❤️, inspired!",1,0,False,False
2530,Amazing transformation 💯,1,0,False,False
2531,Joss 🔥,1,0,False,False
2532,ওরে মটু,0,0,True,False
2533,"Just love you bro ❤️ , love you work 🙌",1,0,False,False
2534,Verified  ❤️❤️,1,0,False,False
2535,❤️❤️❤️,1,0,False,False
2536,bro showing his achievements . and i see all about Discipline.❤️‍🔥,2,0,False,False
2537,👏👏👏,1,0,False,False
2538,"And now say ""how to gain weight"" 😭",3,0,False,False
2539,👏👏👏,1,0,False,False
2540,Bro kichu tips dao legit i need to get outta these fat body of mine,1,0,False,False
2541,Woah🙀,1,0,False,False
2542,your age?,1,0,False,False
2543,Final Boss Enters The Chat,0,0,False,False
2544,Mashallah onek Sundar so cute ❤️🤲,0,0,True,False
2545,Now weight bro?,1,0,False,False
2546,Manus caile sob i pare,0,0,True,False
2547,Mashallah motivated hoilam inshallah amaro body goals hobe emon,1,0,False,False
2548,But u were so cute 💖,0,0,False,False
2549,Hardwork always pays off.Did you follow keto?,0,0,False,False
2550,What did you do,0,0,False,False
2551,🔥🔥,0,0,False,False
2552,congrats bro. really a fascinating transformation,1,0,False,False
2553,Sei bro🔥,0,0,False,False
2554,Kilan otho hukani hukaicoin please amar'e aktu trip's dein please 🙏😭,0,0,False,False
2555,Well I look like this white aloo,2,0,False,False
2556,Like me brother 🤍,0,0,False,False
2557,Bro slaying ngl❤️🔥,0,0,False,False
2558,👏👏,0,0,False,False
2559,😂😂😂,0,0,False,False
2560,I didn't see any change😃,0,0,False,False
2561,sunerah afa feelin peraud🔥,0,0,False,False
2562,Yep.don’t give up and LOVE Your self.... 🔥,0,0,False,False
2563,🙌🙌❤️,0,0,False,False
2564,Well done! Really inspiring!,0,0,False,False
2565,Cuteeeeeeee & Golomolo chotobhai 😍🫠,0,0,False,False
2566,this is an inspiration to change good job bhaiyaa!!❤️,0,0,False,False
2567,🙌🙌❤️❤️,0,0,False,False
2568,Best change👏,0,0,False,False
2569,Best motivation for life ),0,0,False,False
2570,❤️🔥,0,0,False,False
2571,its all discipline,0,0,False,False
